Train_ID,Train_Name,Source,Destination,Distance_km,Booking_Date,Departure_Time,Arrival_Time,Delay_Minutes,Ticket_Class,Ticket_Price,Passenger_Count
977,Intercity Express,Trichy,Madurai,387,18-07-2023,22:00,22:30,39,Sleeper,969,252
978,Chennai Express,Bangalore,Madurai,239,16-05-2023,23:00,18:00,27,AC,1422,209
979,Chennai Express,Bangalore,Madurai,233,07-06-2023,20:00,19:00,33,General,352,242
980,Nilgiri Express,Bangalore,Madurai,280,26-01-2023,20:00,20:00,14,AC,1420,57
981,Nilgiri Express,Trichy,Madurai,317,28-11-2023,04:30,01:30,27,AC,1034,241
982,Nilgiri Express,Chennai,Coimbatore,492,26-07-2023,06:30,08:00,59,Sleeper,897,279
983,Rockfort Express,Chennai,Madurai,498,26-09-2023,17:30,17:30,38,General,1500,210
984,Intercity Express,Chennai,Coimbatore,283,23-05-2023,20:30,01:30,12,Sleeper,452,297
985,Pandian Express,Trichy,Chennai,549,26-01-2023,04:00,14:00,58,AC,652,195
986,Kovai Express,Madurai,Trichy,320,08-11-2023,03:30,08:00,3,AC,545,63
987,Chennai Express,Salem,Madurai,353,14-03-2023,17:00,22:00,59,Sleeper,364,160
988,Pandian Express,Chennai,Madurai,240,21-01-2023,01:30,15:30,50,Sleeper,1287,192
989,Rockfort Express,Chennai,Bangalore,549,15-10-2023,19:00,07:30,48,General,1147,172
990,Rockfort Express,Chennai,Trichy,495,04-09-2023,14:00,23:30,52,AC,663,256
991,Coimbatore Express,Madurai,Chennai,311,13-09-2023,22:00,03:30,47,AC,1355,131
992,Rockfort Express,Salem,Madurai,266,13-04-2023,19:30,06:30,10,Sleeper,1204,227
993,Coimbatore Express,Madurai,Salem,391,05-06-2023,08:00,11:00,22,General,638,238
994,Coimbatore Express,Salem,Madurai,289,28-09-2023,16:30,18:00,14,General,1252,102
995,Intercity Express,Bangalore,Coimbatore,338,01-12-2023,21:30,10:00,23,Sleeper,308,217
996,Kovai Express,Chennai,Bangalore,395,29-07-2023,09:30,04:00,43,General,539,71
997,Kovai Express,Salem,Bangalore,245,23-02-2023,05:00,11:00,14,Sleeper,1142,156
998,Nilgiri Express,Salem,Coimbatore,399,01-12-2023,00:30,14:30,4,Sleeper,1489,279
999,Coimbatore Express,Bangalore,Chennai,428,25-05-2023,03:30,09:30,27,Sleeper,594,98
1000,Intercity Express,Coimbatore,Bangalore,296,24-07-2023,04:30,01:00,33,AC,457,212
1001,Chennai Express,Salem,Madurai,520,06-09-2023,10:30,13:00,38,Sleeper,798,265
1002,Rockfort Express,Chennai,Trichy,243,13-01-2023,01:00,21:30,14,General,952,130
1003,Chennai Express,Salem,Coimbatore,267,28-05-2023,08:00,19:30,55,Sleeper,1262,214
1004,Kovai Express,Coimbatore,Madurai,359,22-01-2023,09:30,00:00,8,General,497,235
1005,Nilgiri Express,Salem,Bangalore,589,15-05-2023,10:00,03:30,26,General,1209,160
1006,Kovai Express,Trichy,Chennai,476,23-06-2023,00:00,06:30,15,General,900,172
1007,Nilgiri Express,Trichy,Coimbatore,425,22-08-2023,13:00,18:30,30,Sleeper,1294,66
1008,Chennai Express,Madurai,Chennai,547,01-12-2023,23:30,05:30,49,AC,440,269
1009,Chennai Express,Trichy,Bangalore,316,11-08-2023,18:00,16:00,52,Sleeper,401,105
1010,Chennai Express,Coimbatore,Trichy,272,30-04-2023,20:00,15:00,31,Sleeper,715,195
1011,Kovai Express,Coimbatore,Bangalore,332,21-08-2023,01:30,10:00,30,Sleeper,1291,62
1012,Nilgiri Express,Coimbatore,Salem,385,10-01-2023,11:00,22:00,4,AC,939,267
1013,Coimbatore Express,Trichy,Salem,335,17-12-2023,21:30,03:30,14,General,470,171
1014,Kovai Express,Madurai,Coimbatore,463,05-10-2023,11:00,09:00,48,AC,1202,144
1015,Nilgiri Express,Trichy,Madurai,224,29-05-2023,08:00,10:00,48,Sleeper,1077,124
1016,Intercity Express,Madurai,Trichy,588,02-07-2023,22:30,09:30,46,Sleeper,741,248
1017,Coimbatore Express,Madurai,Coimbatore,395,20-01-2023,00:00,11:30,22,AC,436,238
1018,Intercity Express,Chennai,Coimbatore,468,24-11-2023,17:30,13:30,21,General,908,64
1019,Nilgiri Express,Coimbatore,Trichy,535,12-07-2023,19:30,01:30,56,AC,1379,248
1020,Coimbatore Express,Bangalore,Madurai,230,14-07-2023,21:00,10:30,17,Sleeper,910,74
1021,Intercity Express,Salem,Bangalore,587,07-04-2023,05:30,08:00,48,Sleeper,1445,58
1022,Coimbatore Express,Coimbatore,Madurai,227,07-04-2023,13:30,07:30,35,General,468,248
1023,Pandian Express,Coimbatore,Salem,566,29-10-2023,17:30,03:30,4,AC,403,81
1024,Pandian Express,Madurai,Chennai,485,18-06-2023,19:00,14:30,19,AC,1234,87
1025,Kovai Express,Coimbatore,Salem,439,17-11-2023,15:30,12:00,2,General,1424,140
1026,Coimbatore Express,Bangalore,Madurai,449,31-07-2023,00:30,03:00,22,AC,719,224
1027,Coimbatore Express,Chennai,Salem,576,27-09-2023,23:30,20:00,8,AC,731,268
1028,Kovai Express,Bangalore,Madurai,397,13-11-2023,10:30,14:30,2,AC,551,71
1029,Chennai Express,Bangalore,Salem,277,28-01-2023,00:00,00:30,49,Sleeper,798,190
1030,Pandian Express,Salem,Madurai,437,20-08-2023,19:30,12:00,3,Sleeper,719,123
1031,Rockfort Express,Bangalore,Madurai,339,13-06-2023,08:30,02:30,34,AC,1148,90
1032,Pandian Express,Salem,Trichy,489,24-04-2023,12:00,10:30,4,General,1191,278
1033,Chennai Express,Bangalore,Salem,462,12-09-2023,07:30,02:00,19,General,838,195
1034,Intercity Express,Coimbatore,Trichy,549,27-04-2023,17:30,03:30,14,General,825,152
1035,Nilgiri Express,Salem,Bangalore,342,12-10-2023,06:00,23:00,52,General,698,110
1036,Rockfort Express,Coimbatore,Chennai,233,15-05-2023,07:00,18:30,12,AC,613,297
1037,Chennai Express,Trichy,Salem,469,30-10-2023,04:00,06:30,29,AC,998,281
1038,Rockfort Express,Chennai,Madurai,543,17-04-2023,16:00,06:00,38,Sleeper,391,199
1039,Pandian Express,Coimbatore,Salem,302,14-02-2023,12:30,02:00,22,General,630,133
1040,Nilgiri Express,Coimbatore,Salem,332,23-02-2023,14:30,11:00,26,AC,895,246
1041,Rockfort Express,Madurai,Salem,343,26-02-2023,06:00,08:30,22,AC,306,214
1042,Chennai Express,Trichy,Coimbatore,390,31-12-2023,07:00,03:00,2,Sleeper,930,63
1043,Chennai Express,Salem,Bangalore,381,04-04-2023,10:30,10:00,41,Sleeper,374,229
1044,Intercity Express,Salem,Bangalore,529,24-11-2023,01:30,03:30,41,General,1353,254
1045,Nilgiri Express,Chennai,Trichy,420,22-02-2023,04:30,12:00,54,Sleeper,1225,207
1046,Intercity Express,Bangalore,Salem,394,07-10-2023,15:30,05:00,40,General,407,106
1047,Nilgiri Express,Chennai,Madurai,388,28-03-2023,23:00,18:30,57,General,415,244
1048,Coimbatore Express,Trichy,Salem,496,18-10-2023,08:00,06:30,58,AC,1249,137
1049,Rockfort Express,Madurai,Chennai,291,31-03-2023,01:00,22:30,32,AC,688,247
1050,Nilgiri Express,Salem,Bangalore,313,27-07-2023,02:30,11:30,28,General,1421,282
1051,Chennai Express,Trichy,Bangalore,555,15-08-2023,00:30,01:00,25,General,415,267
1052,Nilgiri Express,Bangalore,Trichy,374,30-01-2023,18:30,15:30,58,General,1178,218
1053,Intercity Express,Bangalore,Trichy,286,20-10-2023,18:00,04:30,59,General,465,290
1054,Chennai Express,Trichy,Madurai,327,24-06-2023,19:30,21:00,56,Sleeper,1204,236
1055,Kovai Express,Bangalore,Madurai,306,05-03-2023,03:30,13:30,40,General,922,286
1056,Rockfort Express,Madurai,Coimbatore,343,18-05-2023,07:00,03:00,49,General,985,183
1057,Kovai Express,Madurai,Chennai,541,22-08-2023,19:30,18:30,4,General,762,273
1058,Rockfort Express,Coimbatore,Salem,354,27-03-2023,05:30,07:00,9,AC,1259,282
1059,Coimbatore Express,Bangalore,Trichy,539,06-01-2023,18:30,12:00,23,General,791,130
1060,Nilgiri Express,Trichy,Chennai,385,23-09-2023,02:00,04:00,28,AC,1061,228
1061,Pandian Express,Coimbatore,Madurai,330,22-09-2023,23:30,12:30,41,AC,1320,252
1062,Rockfort Express,Coimbatore,Bangalore,572,01-08-2023,06:30,18:30,28,General,478,51
1063,Kovai Express,Madurai,Trichy,242,17-01-2023,05:30,19:30,24,General,769,158
1064,Intercity Express,Trichy,Coimbatore,426,02-05-2023,00:00,20:00,29,AC,1471,108
1065,Nilgiri Express,Chennai,Madurai,528,22-09-2023,01:00,10:00,57,General,708,275
1066,Kovai Express,Bangalore,Madurai,399,08-02-2023,04:30,21:30,56,General,1291,145
1067,Pandian Express,Salem,Bangalore,566,21-01-2023,05:30,08:00,32,General,958,297
1068,Nilgiri Express,Chennai,Bangalore,274,05-05-2023,07:00,23:30,14,General,975,81
1069,Intercity Express,Bangalore,Coimbatore,508,10-03-2023,16:30,04:30,22,Sleeper,1120,281
1070,Intercity Express,Chennai,Salem,460,15-05-2023,13:30,01:30,19,AC,399,240
1071,Kovai Express,Bangalore,Chennai,542,11-04-2023,20:30,06:00,23,Sleeper,1483,249
1072,Chennai Express,Chennai,Bangalore,303,08-04-2023,11:30,03:00,15,General,673,253
1073,Pandian Express,Chennai,Salem,319,30-10-2023,00:30,00:30,2,AC,474,170
1074,Coimbatore Express,Madurai,Bangalore,218,10-05-2023,21:30,00:00,56,AC,1349,85
1075,Kovai Express,Trichy,Coimbatore,295,18-11-2023,15:30,10:00,48,AC,1479,207
1076,Coimbatore Express,Trichy,Chennai,248,21-04-2023,14:30,13:00,43,AC,1494,151
1077,Coimbatore Express,Madurai,Coimbatore,534,30-01-2023,23:30,10:30,13,AC,990,162
1078,Rockfort Express,Madurai,Trichy,203,05-09-2023,01:30,01:30,54,General,879,158
1079,Kovai Express,Coimbatore,Salem,550,22-05-2023,01:30,20:00,40,AC,724,264
1080,Intercity Express,Chennai,Madurai,218,10-06-2023,23:00,09:30,36,Sleeper,425,291
1081,Intercity Express,Bangalore,Coimbatore,258,05-02-2023,19:00,22:30,35,Sleeper,379,82
1082,Intercity Express,Trichy,Madurai,257,21-05-2023,22:30,04:00,12,General,1158,159
1083,Nilgiri Express,Coimbatore,Trichy,280,04-10-2023,22:30,22:00,9,AC,391,164
1084,Rockfort Express,Chennai,Bangalore,486,14-05-2023,09:00,15:00,58,AC,301,230
1085,Coimbatore Express,Coimbatore,Bangalore,256,31-01-2023,18:00,16:00,22,General,1401,66
1086,Kovai Express,Salem,Bangalore,503,14-11-2023,00:30,16:00,32,AC,1356,272
1087,Nilgiri Express,Madurai,Salem,595,28-08-2023,00:30,16:00,5,AC,678,260
1088,Nilgiri Express,Coimbatore,Bangalore,350,26-03-2023,22:00,00:30,0,General,694,247
1089,Intercity Express,Madurai,Bangalore,278,31-10-2023,01:00,19:30,13,AC,924,75
1090,Chennai Express,Coimbatore,Salem,217,07-11-2023,00:30,00:00,41,AC,1412,190
1091,Nilgiri Express,Chennai,Trichy,273,28-03-2023,09:30,05:00,18,Sleeper,1379,224
1092,Kovai Express,Trichy,Bangalore,447,21-05-2023,16:30,20:30,48,Sleeper,342,51
1093,Rockfort Express,Coimbatore,Trichy,280,24-07-2023,13:30,15:30,32,AC,1398,251
1094,Nilgiri Express,Madurai,Coimbatore,321,31-01-2023,03:30,18:30,27,General,1034,118
1095,Coimbatore Express,Bangalore,Chennai,474,08-08-2023,10:30,20:30,0,General,1316,62
1096,Coimbatore Express,Madurai,Bangalore,359,15-01-2023,22:30,02:30,41,General,1087,220
1097,Intercity Express,Bangalore,Chennai,298,20-06-2023,02:00,01:00,47,Sleeper,958,66
1098,Rockfort Express,Bangalore,Coimbatore,240,03-03-2023,20:00,05:30,35,General,384,300
1099,Chennai Express,Salem,Bangalore,487,20-06-2023,05:00,00:30,38,Sleeper,1150,294
1100,Rockfort Express,Bangalore,Trichy,413,17-04-2023,19:00,15:00,5,AC,1453,107
1101,Intercity Express,Salem,Chennai,486,18-04-2023,07:30,21:00,59,Sleeper,776,193
1102,Chennai Express,Salem,Trichy,581,31-03-2023,11:30,14:00,4,General,1251,76
1103,Chennai Express,Chennai,Bangalore,597,21-10-2023,11:00,09:00,21,Sleeper,804,92
1104,Coimbatore Express,Chennai,Madurai,301,13-02-2023,21:00,11:00,52,General,536,111
1105,Rockfort Express,Bangalore,Trichy,432,25-03-2023,15:00,02:30,6,General,1020,222
1106,Coimbatore Express,Trichy,Salem,378,18-01-2023,11:30,14:00,10,AC,574,76
1107,Intercity Express,Madurai,Trichy,550,29-06-2023,07:00,19:30,1,General,977,290
1108,Rockfort Express,Salem,Madurai,236,12-02-2023,11:30,15:30,50,Sleeper,481,254
1109,Chennai Express,Trichy,Salem,396,12-04-2023,23:30,01:30,14,General,1108,236
1110,Nilgiri Express,Chennai,Salem,423,03-06-2023,14:00,20:30,36,Sleeper,482,87
1111,Rockfort Express,Chennai,Coimbatore,449,10-06-2023,10:00,09:00,57,AC,303,181
1112,Intercity Express,Madurai,Bangalore,461,31-01-2023,08:30,03:30,21,Sleeper,870,142
1113,Intercity Express,Bangalore,Madurai,479,09-04-2023,19:30,02:30,24,AC,1427,86
1114,Intercity Express,Chennai,Trichy,261,02-06-2023,04:00,04:00,45,General,1133,233
1115,Pandian Express,Bangalore,Madurai,247,13-04-2023,08:30,04:30,52,AC,1168,145
1116,Nilgiri Express,Coimbatore,Chennai,243,20-05-2023,04:30,00:30,56,General,666,143
1117,Coimbatore Express,Madurai,Chennai,203,07-03-2023,10:30,16:00,7,AC,1218,120
1118,Rockfort Express,Bangalore,Madurai,307,18-08-2023,06:00,02:30,26,Sleeper,1438,287
1119,Pandian Express,Bangalore,Trichy,454,20-10-2023,23:30,03:00,19,AC,1064,129
1120,Chennai Express,Coimbatore,Chennai,309,13-06-2023,03:00,14:30,24,General,708,113
1121,Rockfort Express,Trichy,Salem,265,30-06-2023,08:30,03:00,60,General,1079,230
1122,Kovai Express,Coimbatore,Salem,597,05-04-2023,10:00,19:30,15,Sleeper,1388,156
1123,Intercity Express,Salem,Bangalore,562,16-11-2023,18:30,12:00,55,AC,694,54
1124,Pandian Express,Madurai,Trichy,352,14-06-2023,02:00,01:00,44,Sleeper,1339,99
1125,Pandian Express,Madurai,Bangalore,371,21-09-2023,18:30,06:00,18,AC,743,77
1126,Rockfort Express,Coimbatore,Trichy,488,04-10-2023,17:00,08:00,12,General,949,245
1127,Nilgiri Express,Chennai,Trichy,244,19-04-2023,21:00,00:30,49,Sleeper,1443,110
1128,Nilgiri Express,Salem,Chennai,433,31-03-2023,14:00,00:00,19,Sleeper,1291,252
1129,Intercity Express,Bangalore,Salem,217,20-08-2023,07:00,02:00,27,AC,308,276
1130,Coimbatore Express,Chennai,Bangalore,365,04-02-2023,07:00,17:00,6,Sleeper,709,121
1131,Rockfort Express,Trichy,Madurai,581,06-12-2023,14:00,17:30,10,Sleeper,726,126
1132,Nilgiri Express,Salem,Coimbatore,424,11-03-2023,05:00,05:30,26,General,964,93
1133,Coimbatore Express,Salem,Madurai,476,29-11-2023,23:00,12:30,41,AC,1413,140
1134,Kovai Express,Bangalore,Chennai,328,23-01-2023,05:30,00:00,41,AC,1480,188
1135,Kovai Express,Chennai,Salem,420,07-07-2023,19:00,05:00,0,Sleeper,469,293
1136,Pandian Express,Chennai,Madurai,279,12-01-2023,08:00,18:00,43,AC,1005,154
1137,Nilgiri Express,Coimbatore,Salem,460,08-04-2023,08:00,23:30,50,AC,1079,105
1138,Pandian Express,Chennai,Trichy,406,13-12-2023,07:30,17:30,51,AC,724,91
1139,Kovai Express,Coimbatore,Trichy,433,21-02-2023,00:00,22:30,12,AC,869,248
1140,Pandian Express,Madurai,Chennai,392,14-10-2023,13:30,06:00,18,Sleeper,1328,168
1141,Intercity Express,Madurai,Bangalore,225,13-05-2023,10:30,18:00,59,General,991,265
1142,Pandian Express,Coimbatore,Salem,467,20-02-2023,14:00,04:00,24,AC,569,77
1143,Intercity Express,Salem,Madurai,256,29-01-2023,18:30,07:30,45,Sleeper,900,73
1144,Intercity Express,Madurai,Trichy,212,18-02-2023,08:30,09:30,11,Sleeper,1302,132
1145,Kovai Express,Trichy,Coimbatore,594,26-07-2023,06:30,11:00,44,General,1213,127
1146,Coimbatore Express,Coimbatore,Salem,562,06-12-2023,00:30,04:00,47,Sleeper,784,221
1147,Kovai Express,Madurai,Bangalore,551,25-06-2023,04:00,11:00,37,Sleeper,1385,287
1148,Intercity Express,Bangalore,Trichy,230,14-11-2023,07:30,10:30,32,General,387,50
1149,Rockfort Express,Trichy,Coimbatore,203,20-02-2023,04:30,03:00,17,AC,1277,177
1150,Rockfort Express,Chennai,Coimbatore,298,25-01-2023,11:30,11:00,20,Sleeper,1308,287
1151,Intercity Express,Chennai,Bangalore,268,07-03-2023,18:00,20:00,45,AC,483,58
1152,Rockfort Express,Chennai,Coimbatore,383,31-07-2023,23:00,06:00,23,General,797,108
1153,Coimbatore Express,Chennai,Salem,480,29-11-2023,12:00,10:00,52,AC,1226,243
1154,Rockfort Express,Coimbatore,Salem,405,02-11-2023,03:00,22:30,45,General,1018,226
1155,Rockfort Express,Trichy,Salem,438,06-06-2023,02:30,01:30,46,AC,968,285
1156,Coimbatore Express,Madurai,Coimbatore,409,17-03-2023,18:00,22:00,46,General,1041,153
1157,Pandian Express,Chennai,Bangalore,509,06-11-2023,23:00,23:30,60,Sleeper,856,233
1158,Nilgiri Express,Madurai,Trichy,217,16-07-2023,04:30,09:30,39,General,548,138
1159,Chennai Express,Trichy,Madurai,202,25-08-2023,03:30,19:30,38,AC,507,178
1160,Coimbatore Express,Chennai,Bangalore,411,16-04-2023,10:30,20:00,10,General,656,62
1161,Chennai Express,Trichy,Salem,288,06-01-2023,21:00,02:30,36,Sleeper,1012,98
1162,Coimbatore Express,Salem,Chennai,443,17-02-2023,11:00,12:00,45,AC,1367,116
1163,Chennai Express,Salem,Bangalore,488,29-07-2023,04:30,13:00,20,Sleeper,746,193
1164,Coimbatore Express,Chennai,Coimbatore,479,13-09-2023,17:00,10:30,53,AC,775,240
1165,Rockfort Express,Trichy,Salem,437,22-07-2023,19:30,22:00,52,AC,966,56
1166,Intercity Express,Salem,Chennai,240,12-06-2023,13:00,15:00,0,General,1246,222
1167,Intercity Express,Madurai,Salem,518,29-05-2023,12:30,08:00,45,General,1393,65
1168,Intercity Express,Bangalore,Salem,263,06-12-2023,03:00,01:00,11,General,894,154
1169,Chennai Express,Chennai,Madurai,298,05-11-2023,04:30,00:00,12,AC,738,296
1170,Coimbatore Express,Madurai,Chennai,457,25-11-2023,00:00,01:00,10,AC,786,256
1171,Pandian Express,Trichy,Madurai,532,27-06-2023,01:00,21:30,18,Sleeper,399,105
1172,Chennai Express,Trichy,Chennai,466,24-01-2023,02:30,06:00,40,AC,337,277
1173,Rockfort Express,Chennai,Salem,594,16-08-2023,03:00,00:00,38,Sleeper,507,222
1174,Pandian Express,Coimbatore,Trichy,587,10-07-2023,01:00,17:30,21,AC,1340,191
1175,Kovai Express,Trichy,Chennai,342,02-10-2023,19:00,14:00,7,AC,402,275
1176,Pandian Express,Chennai,Madurai,302,01-08-2023,21:30,20:00,18,General,464,184
1177,Coimbatore Express,Chennai,Bangalore,462,07-06-2023,14:30,19:30,27,Sleeper,807,265
1178,Chennai Express,Chennai,Trichy,581,29-03-2023,21:00,16:00,29,AC,314,204
1179,Nilgiri Express,Chennai,Salem,367,21-09-2023,15:30,00:00,0,AC,571,229
1180,Rockfort Express,Madurai,Salem,302,23-02-2023,02:30,03:00,52,General,564,275
1181,Coimbatore Express,Coimbatore,Madurai,274,02-10-2023,04:00,18:30,30,AC,406,254
1182,Kovai Express,Trichy,Madurai,481,20-12-2023,16:30,18:00,46,Sleeper,726,250
1183,Intercity Express,Coimbatore,Trichy,214,21-11-2023,19:30,16:00,40,Sleeper,1466,223
1184,Intercity Express,Bangalore,Coimbatore,272,14-12-2023,08:30,12:00,37,General,359,164
1185,Nilgiri Express,Coimbatore,Salem,491,03-08-2023,13:30,05:30,12,AC,452,214
1186,Kovai Express,Trichy,Bangalore,365,30-04-2023,23:30,02:30,6,AC,1095,55
1187,Nilgiri Express,Madurai,Bangalore,484,21-08-2023,12:30,02:00,25,AC,1346,123
1188,Rockfort Express,Trichy,Coimbatore,329,12-08-2023,16:30,07:30,20,AC,1010,257
1189,Coimbatore Express,Bangalore,Chennai,524,16-09-2023,03:30,21:30,58,Sleeper,411,59
1190,Nilgiri Express,Coimbatore,Bangalore,407,02-04-2023,18:00,10:30,0,Sleeper,910,242
1191,Chennai Express,Madurai,Bangalore,396,19-08-2023,21:30,10:30,30,AC,1330,214
1192,Nilgiri Express,Coimbatore,Chennai,409,04-10-2023,21:30,15:00,7,Sleeper,1227,167
1193,Chennai Express,Bangalore,Salem,332,12-03-2023,06:00,21:30,34,AC,445,280
1194,Intercity Express,Madurai,Chennai,485,11-12-2023,01:00,19:00,40,Sleeper,1300,281
1195,Coimbatore Express,Bangalore,Trichy,414,09-01-2023,06:00,00:00,37,AC,721,264
1196,Chennai Express,Madurai,Coimbatore,443,13-06-2023,07:00,13:30,33,General,1317,100
1197,Rockfort Express,Trichy,Coimbatore,465,29-11-2023,09:00,05:30,1,Sleeper,856,279
1198,Intercity Express,Coimbatore,Chennai,377,27-06-2023,05:30,02:00,50,AC,779,297
1199,Pandian Express,Bangalore,Chennai,340,13-03-2023,10:00,21:00,30,AC,517,111
1200,Kovai Express,Chennai,Bangalore,556,19-05-2023,00:00,15:00,32,Sleeper,527,271
1201,Nilgiri Express,Bangalore,Trichy,401,27-10-2023,11:30,11:30,29,General,826,181
1202,Pandian Express,Madurai,Bangalore,260,05-08-2023,04:00,06:30,48,Sleeper,1471,122
1203,Chennai Express,Salem,Trichy,364,03-04-2023,18:00,18:30,24,Sleeper,1241,275
1204,Kovai Express,Salem,Madurai,403,05-05-2023,04:30,18:00,15,Sleeper,306,172
1205,Pandian Express,Bangalore,Coimbatore,577,16-12-2023,18:00,10:30,60,Sleeper,399,56
1206,Pandian Express,Salem,Chennai,407,23-10-2023,23:00,16:00,52,General,706,216
1207,Kovai Express,Madurai,Coimbatore,375,11-08-2023,10:00,22:00,52,General,1199,136
1208,Pandian Express,Bangalore,Coimbatore,578,26-04-2023,15:00,12:00,18,General,1188,53
1209,Intercity Express,Coimbatore,Madurai,268,17-11-2023,12:00,13:30,39,General,588,101
1210,Coimbatore Express,Bangalore,Chennai,524,10-09-2023,13:00,10:30,13,AC,744,209
1211,Rockfort Express,Trichy,Chennai,492,29-07-2023,17:00,16:30,26,Sleeper,1237,172
1212,Kovai Express,Salem,Madurai,419,20-10-2023,07:00,00:30,22,AC,858,212
1213,Intercity Express,Trichy,Coimbatore,285,26-06-2023,07:00,18:00,31,AC,648,86
1214,Kovai Express,Bangalore,Madurai,219,15-07-2023,11:30,15:30,22,General,765,170
1215,Rockfort Express,Trichy,Salem,321,22-09-2023,03:00,06:00,38,General,762,82
1216,Nilgiri Express,Coimbatore,Salem,521,17-08-2023,14:00,21:00,0,Sleeper,1125,177
1217,Kovai Express,Madurai,Bangalore,431,18-11-2023,02:00,14:30,3,Sleeper,878,282
1218,Nilgiri Express,Madurai,Coimbatore,356,17-12-2023,09:00,15:30,18,Sleeper,1396,173
1219,Chennai Express,Coimbatore,Chennai,446,15-10-2023,05:30,21:30,12,General,973,121
1220,Coimbatore Express,Bangalore,Madurai,396,22-06-2023,00:00,14:30,56,Sleeper,1292,122
1221,Chennai Express,Trichy,Coimbatore,200,23-12-2023,01:00,04:00,16,AC,383,175
1222,Kovai Express,Bangalore,Trichy,410,12-06-2023,12:00,04:00,26,General,999,179
1223,Pandian Express,Trichy,Madurai,308,09-03-2023,15:00,20:30,2,AC,464,95
1224,Nilgiri Express,Bangalore,Chennai,359,22-12-2023,01:30,19:00,57,AC,1306,262
1225,Kovai Express,Bangalore,Chennai,505,22-09-2023,18:30,21:00,55,AC,972,52
1226,Pandian Express,Trichy,Salem,316,28-08-2023,05:00,04:00,29,Sleeper,497,111
1227,Kovai Express,Bangalore,Coimbatore,417,09-08-2023,14:00,12:00,27,General,816,149
1228,Coimbatore Express,Salem,Coimbatore,573,08-08-2023,15:00,10:00,10,AC,920,258
1229,Kovai Express,Bangalore,Salem,565,03-04-2023,02:30,15:30,38,AC,1358,187
1230,Rockfort Express,Bangalore,Trichy,397,11-10-2023,12:30,09:30,28,Sleeper,1252,127
1231,Rockfort Express,Coimbatore,Salem,325,18-06-2023,06:30,09:00,35,AC,973,148
1232,Chennai Express,Bangalore,Trichy,237,05-03-2023,14:30,09:30,4,Sleeper,715,175
1233,Nilgiri Express,Chennai,Madurai,386,19-06-2023,21:30,03:30,51,AC,747,245
1234,Intercity Express,Bangalore,Trichy,443,02-03-2023,09:30,07:00,30,AC,1192,63
1235,Chennai Express,Chennai,Madurai,248,22-05-2023,22:00,06:00,50,Sleeper,1478,54
1236,Rockfort Express,Salem,Bangalore,476,14-09-2023,02:30,19:00,46,General,1244,84
1237,Intercity Express,Madurai,Bangalore,547,14-04-2023,06:30,18:30,41,General,485,67
1238,Nilgiri Express,Bangalore,Madurai,376,14-05-2023,01:30,06:00,33,General,1343,91
1239,Kovai Express,Trichy,Madurai,421,21-12-2023,13:00,18:00,0,Sleeper,1464,222
1240,Chennai Express,Chennai,Bangalore,288,25-07-2023,14:00,21:00,46,General,1257,100
1241,Kovai Express,Chennai,Coimbatore,255,06-12-2023,08:30,00:30,50,Sleeper,881,269
1242,Chennai Express,Salem,Bangalore,367,10-01-2023,00:30,14:00,43,General,1076,105
1243,Intercity Express,Salem,Chennai,587,12-04-2023,23:00,15:00,23,Sleeper,1141,94
1244,Pandian Express,Trichy,Madurai,469,12-11-2023,05:30,22:00,39,General,732,55
1245,Chennai Express,Salem,Coimbatore,386,24-11-2023,02:30,13:30,37,Sleeper,1183,273
1246,Chennai Express,Salem,Coimbatore,592,26-11-2023,09:30,21:30,48,General,1496,214
1247,Nilgiri Express,Trichy,Madurai,354,01-06-2023,04:30,01:00,12,Sleeper,797,257
1248,Nilgiri Express,Bangalore,Chennai,354,08-12-2023,05:00,23:30,40,AC,784,216
1249,Coimbatore Express,Coimbatore,Bangalore,490,04-03-2023,21:30,10:30,3,General,527,193
1250,Pandian Express,Salem,Madurai,500,23-10-2023,12:00,06:30,15,AC,1358,100
1251,Rockfort Express,Salem,Madurai,504,19-09-2023,19:30,04:30,35,AC,1061,158
1252,Nilgiri Express,Chennai,Coimbatore,420,14-06-2023,03:30,17:30,16,AC,1258,143
1253,Coimbatore Express,Chennai,Trichy,569,20-03-2023,12:30,17:30,44,AC,976,183
1254,Kovai Express,Trichy,Chennai,206,17-09-2023,14:30,21:00,53,AC,514,249
1255,Pandian Express,Coimbatore,Chennai,528,08-03-2023,07:30,08:00,3,Sleeper,937,284
1256,Nilgiri Express,Coimbatore,Trichy,240,27-09-2023,23:00,08:00,60,Sleeper,421,202
1257,Coimbatore Express,Bangalore,Madurai,529,23-01-2023,03:30,06:00,60,AC,320,237
1258,Pandian Express,Trichy,Salem,494,03-09-2023,23:00,11:00,60,Sleeper,615,81
1259,Intercity Express,Madurai,Trichy,503,02-05-2023,02:00,17:30,10,AC,600,228
1260,Intercity Express,Chennai,Coimbatore,427,22-12-2023,19:00,00:00,25,AC,927,252
1261,Coimbatore Express,Trichy,Bangalore,563,02-06-2023,16:30,22:00,44,AC,420,51
1262,Kovai Express,Coimbatore,Chennai,340,07-07-2023,14:30,05:00,34,AC,703,186
1263,Kovai Express,Salem,Bangalore,495,09-08-2023,08:30,17:00,18,General,1036,75
